id,sale_id,product_id,quantity,unit_price,discount_amount,line_total,created_at,updated_at
5742,1803,76,25,35.56,88.90,800.10,2026-05-08 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5743,1803,123,26,33.94,88.24,794.20,2026-05-08 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5744,1803,2,15,37.93,56.90,512.05,2026-05-08 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5745,1804,90,56,55.49,155.37,2952.07,2025-11-11 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5746,1804,3,69,72.17,248.99,4730.74,2025-11-11 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5747,1804,21,63,32.08,101.05,1919.99,2025-11-11 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5748,1804,2,77,37.93,146.03,2774.58,2025-11-11 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5749,1804,119,77,14.76,56.83,1079.69,2025-11-11 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5750,1804,88,20,63.91,63.91,1214.29,2025-11-11 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5751,1804,29,53,78.65,208.42,3960.03,2025-11-11 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5752,1804,93,53,20.67,54.78,1040.73,2025-11-11 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5753,1804,1,15,240.52,180.39,3427.41,2025-11-11 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5754,1804,8,41,178.97,366.89,6970.88,2025-11-11 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5755,1804,94,16,31.07,24.86,472.26,2025-11-11 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5756,1805,57,5,58.32,14.58,277.02,2026-08-16 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5757,1805,15,27,67.41,91.00,1729.07,2026-08-16 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5758,1805,1,29,240.52,348.75,6626.33,2026-08-16 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5759,1805,73,14,19.20,13.44,255.36,2026-08-16 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5760,1806,11,3,46.71,0.00,140.13,2026-07-30 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5761,1806,6,1,200.80,0.00,200.80,2026-07-30 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5762,1806,4,4,83.82,0.00,335.28,2026-07-30 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5763,1807,73,3,19.20,0.00,57.60,2026-02-05 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5764,1807,119,3,14.76,0.00,44.28,2026-02-05 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5765,1808,63,4,42.31,0.00,169.24,2026-09-08 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5766,1808,14,4,22.92,0.00,91.68,2026-09-08 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5767,1809,3,41,72.17,147.95,2811.02,2026-05-16 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5768,1809,14,71,22.92,81.37,1545.95,2026-05-16 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5769,1809,88,70,63.91,223.69,4250.01,2026-05-16 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5770,1809,55,14,12.74,8.92,169.44,2026-05-16 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5771,1809,76,12,35.56,21.34,405.38,2026-05-16 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5772,1810,5,1,100.68,0.00,100.68,2026-08-25 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5773,1810,52,4,56.44,0.00,225.76,2026-08-25 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5774,1811,4,2,83.82,0.00,167.64,2026-08-22 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5775,1811,106,4,238.62,0.00,954.48,2026-08-22 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5776,1812,110,2,18.31,0.00,36.62,2025-11-09 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5777,1813,78,1,12.23,0.00,12.23,2026-01-27 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5778,1814,25,64,68.73,439.87,3958.85,2025-11-17 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5779,1814,69,37,13.22,48.91,440.23,2025-11-17 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5780,1814,8,36,178.97,644.29,5798.63,2025-11-17 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5781,1814,34,57,31.49,179.49,1615.44,2025-11-17 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5782,1814,82,71,7.77,55.17,496.50,2025-11-17 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5783,1814,114,63,26.16,164.81,1483.27,2025-11-17 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5784,1814,73,63,19.20,120.96,1088.64,2025-11-17 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5785,1814,130,75,51.58,386.85,3481.65,2025-11-17 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5786,1815,61,1,238.54,0.00,238.54,2026-09-08 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5787,1816,1,41,240.52,493.07,9368.25,2026-08-26 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5788,1816,51,18,17.66,15.89,301.99,2026-08-26 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5789,1816,15,63,67.41,212.34,4034.49,2026-08-26 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5790,1816,4,14,83.82,58.67,1114.81,2026-08-26 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5791,1816,10,77,26.82,103.26,1961.88,2026-08-26 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5792,1816,121,76,83.76,318.29,6047.47,2026-08-26 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5793,1816,44,74,99.67,368.78,7006.80,2026-08-26 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5794,1817,25,1,68.73,0.00,68.73,2026-03-31 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5795,1817,31,1,140.91,0.00,140.91,2026-03-31 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5796,1818,49,2,40.05,4.00,76.10,2026-02-13 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5797,1819,109,67,15.29,51.22,973.21,2026-03-09 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5798,1819,41,76,152.34,578.89,10998.95,2026-03-09 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5799,1819,101,31,23.49,36.41,691.78,2026-03-09 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5800,1819,24,18,66.05,59.45,1129.45,2026-03-09 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5801,1820,1,13,240.52,312.68,2814.08,2026-04-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5802,1820,61,30,238.54,715.62,6440.58,2026-04-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5803,1820,65,9,33.01,29.71,267.38,2026-04-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5804,1820,13,28,390.04,1092.11,9829.01,2026-04-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5805,1820,4,5,83.82,41.91,377.19,2026-04-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5806,1821,11,3,46.71,0.00,140.13,2025-11-03 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5807,1822,15,73,67.41,492.09,4428.84,2026-09-07 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5808,1822,26,65,20.89,135.78,1222.07,2026-09-07 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5809,1822,63,62,42.31,262.32,2360.90,2026-09-07 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5810,1823,16,2,145.60,0.00,291.20,2026-06-18 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5811,1823,80,3,24.56,0.00,73.68,2026-06-18 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5812,1823,6,4,200.80,0.00,803.20,2026-06-18 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5813,1824,71,1,21.27,0.00,21.27,2025-11-09 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5814,1824,33,3,110.40,0.00,331.20,2025-11-09 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5815,1824,7,3,50.71,0.00,152.13,2025-11-09 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5816,1825,2,1,37.93,1.90,36.03,2026-05-05 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5817,1825,10,4,26.82,5.36,101.92,2026-05-05 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5818,1826,131,9,89.82,0.00,808.38,2026-07-19 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5819,1826,2,12,37.93,0.00,455.16,2026-07-19 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5820,1826,143,26,43.13,0.00,1121.38,2026-07-19 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5821,1826,3,29,72.17,0.00,2092.93,2026-07-19 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5822,1826,67,25,40.18,0.00,1004.50,2026-07-19 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5823,1827,3,29,72.17,0.00,2092.93,2025-12-04 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5824,1827,1,13,240.52,0.00,3126.76,2025-12-04 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5825,1827,16,6,145.60,0.00,873.60,2025-12-04 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5826,1827,4,17,83.82,0.00,1424.94,2025-12-04 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5827,1827,49,26,40.05,0.00,1041.30,2025-12-04 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5828,1828,68,3,379.41,0.00,1138.23,2026-07-29 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5829,1829,39,3,58.90,0.00,176.70,2026-09-10 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5830,1829,41,4,152.34,0.00,609.36,2026-09-10 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5831,1830,37,63,4.83,30.43,273.86,2026-06-04 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5832,1830,17,38,28.18,107.08,963.76,2026-06-04 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5833,1830,12,31,37.40,115.94,1043.46,2026-06-04 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5834,1830,123,69,33.94,234.19,2107.67,2026-06-04 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5835,1830,5,14,100.68,140.95,1268.57,2026-06-04 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5836,1831,3,2,72.17,0.00,144.34,2026-05-06 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5837,1831,1,1,240.52,0.00,240.52,2026-05-06 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5838,1832,2,77,37.93,292.06,2628.55,2026-05-09 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5839,1832,4,54,83.82,452.63,4073.65,2026-05-09 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5840,1832,1,12,240.52,288.62,2597.62,2026-05-09 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5841,1832,28,53,69.53,368.51,3316.58,2026-05-09 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5842,1832,27,62,29.09,180.36,1623.22,2026-05-09 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5843,1833,35,20,10.84,0.00,216.80,2026-07-30 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5844,1833,144,18,23.74,0.00,427.32,2026-07-30 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5845,1833,110,18,18.31,0.00,329.58,2026-07-30 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5846,1833,82,27,7.77,0.00,209.79,2026-07-30 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5847,1833,50,11,25.22,0.00,277.42,2026-07-30 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5848,1833,19,10,53.51,0.00,535.10,2026-07-30 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5849,1834,3,6,72.17,21.65,411.37,2026-07-16 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5850,1834,25,5,68.73,17.18,326.47,2026-07-16 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5851,1834,1,5,240.52,60.13,1142.47,2026-07-16 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5852,1835,1,3,240.52,36.08,685.48,2026-01-07 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5853,1836,31,2,140.91,0.00,281.82,2026-01-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5854,1836,7,4,50.71,0.00,202.84,2026-01-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5855,1837,3,2,72.17,0.00,144.34,2026-09-15 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5856,1838,4,9,83.82,0.00,754.38,2026-08-20 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5857,1838,13,8,390.04,0.00,3120.32,2026-08-20 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5858,1838,1,17,240.52,0.00,4088.84,2026-08-20 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5859,1838,60,22,23.84,0.00,524.48,2026-08-20 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5860,1839,149,2,13.78,2.76,24.80,2025-11-28 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5861,1839,4,1,83.82,8.38,75.44,2025-11-28 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5862,1840,12,17,37.40,0.00,635.80,2026-06-22 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5863,1841,8,2,178.97,0.00,357.94,2026-03-18 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5864,1841,1,3,240.52,0.00,721.56,2026-03-18 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5865,1842,43,28,410.04,0.00,11481.12,2026-07-13 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5866,1842,11,6,46.71,0.00,280.26,2026-07-13 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5867,1842,101,9,23.49,0.00,211.41,2026-07-13 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5868,1843,7,1,50.71,0.00,50.71,2026-06-09 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5869,1843,130,2,51.58,0.00,103.16,2026-06-09 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5870,1844,76,2,35.56,0.00,71.12,2026-05-15 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5871,1844,136,2,62.81,0.00,125.62,2026-05-15 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5872,1844,9,2,73.97,0.00,147.94,2026-05-15 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5873,1845,135,4,139.31,0.00,557.24,2026-08-17 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5874,1845,94,1,31.07,0.00,31.07,2026-08-17 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5875,1845,12,4,37.40,0.00,149.60,2026-08-17 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5876,1846,5,4,100.68,20.14,382.58,2025-09-20 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5877,1847,1,3,240.52,36.08,685.48,2026-09-02 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5878,1847,65,3,33.01,4.95,94.08,2026-09-02 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5879,1847,108,1,358.67,17.93,340.74,2026-09-02 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5880,1848,52,16,56.44,90.30,812.74,2026-01-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5881,1848,4,10,83.82,83.82,754.38,2026-01-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5882,1848,12,79,37.40,295.46,2659.14,2026-01-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5883,1848,63,46,42.31,194.63,1751.63,2026-01-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5884,1848,1,25,240.52,601.30,5411.70,2026-01-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5885,1848,17,61,28.18,171.90,1547.08,2026-01-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5886,1848,65,43,33.01,141.94,1277.49,2026-01-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5887,1848,48,39,30.80,120.12,1081.08,2026-01-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5888,1848,3,67,72.17,483.54,4351.85,2026-01-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5889,1849,134,1,8.70,0.43,8.27,2025-08-20 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5890,1849,5,1,100.68,5.03,95.65,2025-08-20 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5891,1850,4,4,83.82,0.00,335.28,2026-08-01 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5892,1850,3,1,72.17,0.00,72.17,2026-08-01 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5893,1850,110,4,18.31,0.00,73.24,2026-08-01 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5894,1851,32,54,14.97,80.84,727.54,2026-04-11 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5895,1851,9,56,73.97,414.23,3728.09,2026-04-11 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5896,1851,8,20,178.97,357.94,3221.46,2026-04-11 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5897,1851,1,58,240.52,1395.02,12555.14,2026-04-11 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5898,1851,128,80,37.04,296.32,2666.88,2026-04-11 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5899,1851,4,34,83.82,284.99,2564.89,2026-04-11 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5900,1851,46,41,226.60,929.06,8361.54,2026-04-11 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5901,1851,26,19,20.89,39.69,357.22,2026-04-11 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5902,1851,48,72,30.80,221.76,1995.84,2026-04-11 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5903,1851,141,37,61.07,225.96,2033.63,2026-04-11 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5904,1852,5,3,100.68,0.00,302.04,2026-06-24 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5905,1852,6,3,200.80,0.00,602.40,2026-06-24 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5906,1852,10,2,26.82,0.00,53.64,2026-06-24 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5907,1853,123,3,33.94,0.00,101.82,2026-05-29 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5908,1853,10,4,26.82,0.00,107.28,2026-05-29 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5909,1853,9,2,73.97,0.00,147.94,2026-05-29 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5910,1854,14,4,22.92,4.58,87.10,2026-07-27 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5911,1854,29,1,78.65,3.93,74.72,2026-07-27 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5912,1854,78,2,12.23,1.22,23.24,2026-07-27 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5913,1855,1,2,240.52,0.00,481.04,2025-09-01 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5914,1855,2,4,37.93,0.00,151.72,2025-09-01 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5915,1855,145,1,75.31,0.00,75.31,2025-09-01 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5916,1856,39,10,58.90,0.00,589.00,2026-07-26 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5917,1856,1,21,240.52,0.00,5050.92,2026-07-26 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5918,1856,95,5,33.87,0.00,169.35,2026-07-26 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5919,1856,147,16,50.40,0.00,806.40,2026-07-26 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5920,1856,19,30,53.51,0.00,1605.30,2026-07-26 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5921,1856,11,26,46.71,0.00,1214.46,2026-07-26 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5922,1857,2,1,37.93,0.00,37.93,2026-01-01 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5923,1857,10,1,26.82,0.00,26.82,2026-01-01 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5924,1858,13,16,390.04,312.03,5928.61,2026-08-15 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5925,1858,133,17,126.74,107.73,2046.85,2026-08-15 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5926,1858,14,27,22.92,30.94,587.90,2026-08-15 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5927,1858,36,30,246.77,370.16,7032.94,2026-08-15 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5928,1858,132,23,4.78,5.50,104.44,2026-08-15 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5929,1859,106,2,238.62,0.00,477.24,2025-10-11 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5930,1859,2,3,37.93,0.00,113.79,2025-10-11 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5931,1860,23,20,62.82,125.64,1130.76,2026-08-25 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5932,1860,42,16,19.12,30.59,275.33,2026-08-25 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5933,1860,3,8,72.17,57.74,519.62,2026-08-25 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5934,1860,1,18,240.52,432.94,3896.42,2026-08-25 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5935,1861,24,1,66.05,0.00,66.05,2026-06-30 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5936,1861,25,4,68.73,0.00,274.92,2026-06-30 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5937,1862,92,6,5.71,3.43,30.83,2026-01-18 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5938,1862,33,3,110.40,33.12,298.08,2026-01-18 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5939,1862,34,6,31.49,18.89,170.05,2026-01-18 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5940,1863,60,1,23.84,0.00,23.84,2026-03-05 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5941,1863,3,1,72.17,0.00,72.17,2026-03-05 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5942,1863,2,2,37.93,0.00,75.86,2026-03-05 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5943,1864,28,12,69.53,0.00,834.36,2025-08-03 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5944,1864,27,26,29.09,0.00,756.34,2025-08-03 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5945,1864,132,6,4.78,0.00,28.68,2025-08-03 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5946,1864,3,11,72.17,0.00,793.87,2025-08-03 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5947,1865,10,2,26.82,0.00,53.64,2026-09-16 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5948,1866,7,4,50.71,0.00,202.84,2026-07-29 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5949,1867,4,2,83.82,0.00,167.64,2026-05-05 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5950,1867,19,4,53.51,0.00,214.04,2026-05-05 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5951,1867,2,2,37.93,0.00,75.86,2026-05-05 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5952,1868,2,4,37.93,7.59,144.13,2025-11-30 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5953,1868,4,5,83.82,20.96,398.14,2025-11-30 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5954,1868,14,4,22.92,4.58,87.10,2025-11-30 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5955,1869,52,73,56.44,618.02,3502.10,2026-05-17 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5956,1869,86,71,18.45,196.49,1113.46,2026-05-17 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5957,1869,9,20,73.97,221.91,1257.49,2026-05-17 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5958,1869,61,68,238.54,2433.11,13787.61,2026-05-17 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5959,1869,38,48,214.26,1542.67,8741.81,2026-05-17 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5960,1869,7,36,50.71,273.83,1551.73,2026-05-17 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5961,1869,134,19,8.70,24.80,140.50,2026-05-17 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5962,1869,46,26,226.60,883.74,5007.86,2026-05-17 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5963,1870,47,1,11.60,0.00,11.60,2025-11-28 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5964,1871,1,27,240.52,0.00,6494.04,2026-06-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5965,1871,5,16,100.68,0.00,1610.88,2026-06-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5966,1871,68,19,379.41,0.00,7208.79,2026-06-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5967,1871,10,25,26.82,0.00,670.50,2026-06-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5968,1872,11,4,46.71,0.00,186.84,2026-03-31 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5969,1873,61,2,238.54,0.00,477.08,2026-09-19 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5970,1874,51,1,17.66,0.88,16.78,2026-06-20 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5971,1875,8,2,178.97,0.00,357.94,2026-07-06 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5972,1875,85,1,96.04,0.00,96.04,2026-07-06 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5973,1876,33,2,110.40,0.00,220.80,2026-04-27 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5974,1876,121,2,83.76,0.00,167.52,2026-04-27 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5975,1876,37,2,4.83,0.00,9.66,2026-04-27 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
5976,1877,1,1,240.52,0.00,240.52,2026-02-03 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
